,ts_code,name,management,custodian,fund_type,found_date,due_date,list_date,issue_date,delist_date,issue_amount,m_fee,c_fee,duration_year,p_value,min_amount,exp_return,benchmark,status,invest_type,type,trustee,purc_startdate,redm_startdate,market
3474,005000.OF,泰康泉林量化价值精选A,泰康资产,招商银行,混合型,20170929,,,20170901,,7.2845,1.5,0.25,,1.0,0.1,,沪深300指数收益率*80%+中债综合全价指数收益率*15%+金融机构人民币活期存款利率(税后)*5%,L,混合型,契约型开放式,,20171227,20171227,O
3475,005111.OF,泰康泉林量化价值精选C,泰康资产,招商银行,混合型,20170929,,,20170901,,,1.5,0.25,,1.0,1000.0,,沪深300指数收益率*80%+中债综合全价指数收益率*15%+金融机构人民币活期存款利率(税后)*5%,L,混合型,契约型开放式,,20171227,20171227,O
3476,004935.OF,国都智能制造,国都证券,广发银行,混合型,20170929,,,20170904,,0.4742,1.5,0.15,,1.0,0.001,,中证装备产业指数收益率*80%+中国债券总指数收益率*20%,L,灵活配置型,契约型开放式,,20171106,20171106,O
3477,004671.OF,中融核心成长,中融基金,中国工商银行,混合型,20170929,,,20170831,,7.0315,1.5,0.25,,1.0,0.01,,沪深300指数收益率*55%+上证国债指数收益率*45%,L,灵活配置型,契约型开放式,,20171129,20171129,O
3478,005119.OF,银华智荟内在价值,银华基金,中国建设银行,混合型,20170928,,,20170904,,0.3169,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20171225,20171225,O
3479,005089.OF,嘉实新添辉定开C,嘉实基金,中国建设银行,混合型,20170928,,,20170907,,0.3657,0.6,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中债综合财富指数收益率*50%,L,灵活配置型,契约型开放式,,20180928,20180928,O
3480,005088.OF,嘉实新添辉定开A,嘉实基金,中国建设银行,混合型,20170928,,,20170907,,8.5153,0.6,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中债综合财富指数收益率*50%,L,灵活配置型,契约型开放式,,20180928,20180928,O
3483,005112.OF,银华中证全指医药卫生增强,银华基金,包商银行,股票型,20170928,,,20170904,,0.8028,1.0,0.2,,1.0,0.001,,中证全指医药卫生指数收益率*90%+商业银行活期存款利率(税后)*10%,L,增强指数型,契约型开放式,,20171225,20171225,O
3484,004871.OF,中银金融地产,中银基金,兴业银行,混合型,20170928,,,20170828,,3.123,1.5,0.25,,1.0,0.1,,中证金融地产指数收益率*65%+中债国债总指数收益率(全价)*35%,L,混合型,契约型开放式,,20171031,20171031,O
3485,005106.OF,银华农业产业,银华基金,中国农业银行,股票型,20170928,,,20170904,,0.3349,1.5,0.25,,1.0,0.001,,申万农林牧渔指数收益率*80%+中债总指数收益率*20%,L,股票型,契约型开放式,,20171030,20171030,O
3486,005040.OF,鹏扬景兴C,鹏扬基金,兴业银行,混合型,20170927,,,20170821,,2.8565,0.7,0.1,,1.0,0.001,,中债综合指数收益率*75%+沪深300指数收益率*25%,L,混合型,契约型开放式,,20171031,20171031,O
3487,005039.OF,鹏扬景兴A,鹏扬基金,兴业银行,混合型,20170927,,,20170821,,2.7377,0.7,0.1,,1.0,0.001,,中债综合指数收益率*75%+沪深300指数收益率*25%,L,混合型,契约型开放式,,20171031,20171031,O
3488,005076.OF,创金合信优选回报,创金合信基金,中国工商银行,混合型,20170927,,,20170825,,8.2295,1.5,0.25,,1.0,0.001,,中债综合指数收益率*70%+沪深300指数收益率*30%,L,灵活配置型,契约型开放式,,20171030,20171030,O
3489,005007.OF,景顺长城景瑞睿利,景顺长城基金,中国农业银行,混合型,20170927,,,20170821,,4.5744,1.0,0.25,,1.0,0.001,,中证综合债指数收益率*85%+沪深300指数收益率*15%,L,混合型,契约型开放式,,20180327,20180327,O
3490,004271.OF,汇添富民丰回报C,汇添富基金,中国民生银行,混合型,20170927,,,20170830,,0.5812,1.0,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20171212,20171212,O
3491,001898.OF,易方达大健康主题,易方达基金,中国建设银行,混合型,20170927,,,20170828,,16.8341,1.5,0.25,,1.0,0.001,,中证800指数收益率*65%+一年期人民币定期存款利率(税后)*35%,L,灵活配置型,契约型开放式,,20171101,20171101,O
3492,004270.OF,汇添富民丰回报A,汇添富基金,中国民生银行,混合型,20170927,,,20170830,,2.2422,1.0,0.2,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20171212,20171212,O
3497,005062.OF,博时中证500指数增强A,博时基金,中国银行,股票型,20170926,,,20170824,,3.8313,1.0,0.2,,1.0,0.001,,中证500指数收益率*95%+银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20171013,20171013,O
3499,005055.OF,华泰柏瑞量化阿尔法A,华泰柏瑞基金,中国银行,混合型,20170926,,,20170901,,51.5545,1.5,0.25,,1.0,0.001,,中证800指数收益率*95%+银行活期存款利率(税后)*5%,L,灵活配置型,契约型开放式,,20171103,20171103,O
3500,004460.OF,富国嘉利稳健配置,富国基金,招商银行,混合型,20170926,,,20170815,,2.3449,1.0,0.15,,1.0,0.001,,中债综合全价指数*85%+沪深300指数*15%,L,混合型,契约型开放式,,20190926,20190926,O
3501,004996.OF,广发港股通恒生C,广发基金,中国银行,股票型,20170921,,,20170807,,0.9241,0.5,0.1,,1.0,0.001,,人民币计价的恒生综合中型股指数收益率*95%+人民币活期存款收益率(税后)*5%,L,被动指数型,契约型开放式,,20171025,20171025,O
3502,002258.OF,大成国企改革,大成基金,中国银行,混合型,20170921,,,20170821,,7.2415,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20171016,20171016,O
3503,005050.OF,长安鑫旺价值C,长安基金,广发银行,混合型,20170921,,,20170817,,1.4648,1.0,0.1,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171023,20171023,O
3504,004951.OF,申万菱信价值优利,申万菱信基金,中国民生银行,混合型,20170921,,,20170821,,2.2589,1.2,0.1,,1.0,0.001,,中证500指数收益率*75%+中证综合债指数收益率*25%,L,混合型,契约型开放式,,20170928,20170928,O
3505,005049.OF,长安鑫旺价值A,长安基金,广发银行,混合型,20170921,,,20170817,,1.143,1.0,0.1,,1.0,0.01,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171023,20171023,O
3507,004784.OF,招商稳健优选,招商基金,中国建设银行,股票型,20170920,,,20170821,,3.2823,1.5,0.25,,1.0,0.0001,,沪深300指数收益率*80%+中债综合指数收益率*20%,L,股票型,契约型开放式,,20171025,20171025,O
3510,002472.OF,光大先进服务业,光大保德信基金,交通银行,混合型,20170920,,,20170821,,6.1087,1.5,0.25,,1.0,0.0001,,中证服务业指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20171023,20171023,O
3515,000166.OF,中海信息产业精选,中海基金,浦发银行,混合型,20170916,,,20170916,,,1.5,0.25,,1.0,,,中证TMT产业主题指数收益率*80%+中证全债指数收益率*20%,L,混合型,契约型开放式,,20170916,20170916,O
3516,005033.OF,银华智能汽车A,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.1268,1.0,0.1,,1.0,0.001,,中证汽车指数收益率*90%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3517,005038.OF,银华新能源新材料量化C,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.4522,1.0,0.1,,1.0,0.001,,中证新能源指数收益率*45%+中证全指原材料指数收益率*45%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3518,004416.OF,博时银智大数据100C,博时基金,中国工商银行,股票型,20170915,,,,,,0.8,0.1,,1.0,,,中证银联智惠大数据100指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20170915,20170915,O
3523,002125.OF,广发新兴成长,广发基金,中国建设银行,混合型,20170915,,,20170814,,5.2817,1.5,0.25,,1.0,0.001,,中证800指数收益率*65%+一年期人民币定期存款利率(税后)*35%,L,灵活配置型,契约型开放式,,20171016,20171016,O
3524,004975.OF,交银恒益,交银施罗德基金,中国农业银行,混合型,20170915,,,20170814,,4.2682,0.6,0.25,,1.0,0.001,,中证综合债券指数收益率*60%+沪深300指数收益率*40%,L,灵活配置型,契约型开放式,,20171027,20171027,O
3525,005037.OF,银华新能源新材料量化A,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.4136,1.0,0.1,,1.0,0.001,,中证新能源指数收益率*45%+中证全指原材料指数收益率*45%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3526,004727.OF,先锋聚优C,先锋基金,交通银行,混合型,20170915,,,20170807,,2.4192,0.8,0.1,,1.0,0.001,,沪深300指数收益率*55%+中债总指数收益率*45%,L,灵活配置型,契约型开放式,,20171016,20171016,O
3527,005035.OF,银华信息科技量化A,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.1345,1.0,0.1,,1.0,0.001,,中信计算机指数收益率*30%+中信通信指数收益率*30%+中信电子元器件指数收益率*30%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3528,005036.OF,银华信息科技量化C,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.026,1.0,0.1,,1.0,0.001,,中信计算机指数收益率*30%+中信通信指数收益率*30%+中信电子元器件指数收益率*30%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3530,004726.OF,先锋聚优A,先锋基金,交通银行,混合型,20170915,,,20170807,,0.037,0.8,0.1,,1.0,0.001,,沪深300指数收益率*55%+中债总指数收益率*45%,L,灵活配置型,契约型开放式,,20171016,20171016,O
3531,005034.OF,银华智能汽车C,银华基金,中国工商银行,股票型,20170915,,,20170814,,0.0121,1.0,0.1,,1.0,0.001,,中证汽车指数收益率*90%+商业银行人民币活期存款利率(税后)*10%,L,股票型,契约型开放式,,20171212,20171212,O
3536,005064.OF,广发中证全指家用电器C,广发基金,中国银行,股票型,20170913,,,20170814,,0.2175,0.5,0.1,,1.0,0.001,,中证全指家用电器指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171011,20171011,O
3537,005063.OF,广发中证全指家用电器A,广发基金,中国银行,股票型,20170913,,,20170814,,0.1301,0.5,0.1,,1.0,0.001,,中证全指家用电器指数收益率*95%+银行活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171011,20171011,O
3540,004730.OF,建信量化事件驱动,建信基金,中金公司,股票型,20170913,,,20170803,,2.4349,1.5,0.25,,1.0,0.001,,中证800指数收益率*85%+商业银行活期存款利率*15%,L,股票型,契约型开放式,,20171016,20171016,O
3542,002155.OF,国金鑫瑞,国金基金,兴业银行,混合型,20170913,,,20170630,,2.0017,0.8,0.2,,1.0,0.01,,沪深300指数收益率*50%+中证全债指数收益率*50%,L,灵活配置型,契约型开放式,,20170918,20170918,O
3544,004703.OF,南方兴盛先锋,南方基金,中国银行,混合型,20170913,,,20170814,,4.6919,1.5,0.25,,1.0,0.1,,沪深300指数收益率*60%+上证国债指数收益率*40%,L,灵活配置型,契约型开放式,,20171113,20171113,O
3547,004475.OF,华泰柏瑞富利,华泰柏瑞基金,中国建设银行,混合型,20170912,,,20170810,,13.8741,1.5,0.25,,1.0,0.001,,沪深300指数收益率*50%+中债综合指数收益率*50%,L,灵活配置型,契约型开放式,,20171017,20171017,O
3552,004432.OF,南方中证申万有色金属ETF联接A,南方基金,中国工商银行,股票型,20170908,,,20170602,,0.1934,0.5,0.1,,1.0,0.1,,中证申万有色金属指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,O
3555,004433.OF,南方中证申万有色金属ETF联接C,南方基金,中国工商银行,股票型,20170908,,,20170602,,0.0653,0.5,0.1,,1.0,0.1,,中证申万有色金属指数收益率*95%+银行人民币活期存款利率(税后)*5%,L,被动指数型,契约型开放式,,20171009,20171009,O
3563,004829.OF,北信瑞丰兴瑞,北信瑞丰基金,交通银行,混合型,20170907,,,20170821,,4.0048,0.6,0.1,,1.0,0.1,,中证800指数收益率*60%+中证综合债券指数收益率*40%,L,灵活配置型,契约型开放式,,20170914,20170914,O
3564,004686.OF,华夏研究精选,华夏基金,中国银行,股票型,20170906,,,20170807,,15.4866,1.5,0.25,,1.0,0.001,,沪深300指数收益率*90%+上证国债指数收益率*10%,L,股票型,契约型开放式,,20171012,20171012,O
3565,004484.OF,泰达宏利业绩驱动A,泰达宏利基金,招商银行,股票型,20170906,,,20170803,,1.4139,1.2,0.25,,1.0,0.0001,,沪深300指数收益率*90%+中证综合债券指数收益率*10%,L,股票型,契约型开放式,,20171009,20171009,O
3566,163411.OF,兴全精选,兴全基金,兴业银行,混合型,20170906,,,20170906,,14.9337,1.5,0.25,,1.0,,,沪深300指数收益率*80%+中证国债指数收益率*20%,L,混合型,契约型开放式,,20170906,20170906,O
3567,004895.OF,华商鑫安,华商基金,交通银行,混合型,20170906,,,20170731,,4.054,1.5,0.25,,1.0,0.0001,,中证800指数收益率*65%+上证国债指数收益率*35%,L,灵活配置型,契约型开放式,,20171009,20171009,O
3570,004946.OF,汇添富盈润A,汇添富基金,中国建设银行,混合型,20170906,,,20170807,,5.9503,1.0,0.25,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20171106,20171106,O
3571,004947.OF,汇添富盈润C,汇添富基金,中国建设银行,混合型,20170906,,,20170807,,0.5194,1.0,0.25,,1.0,0.001,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20171106,20171106,O
3573,004485.OF,泰达宏利业绩驱动C,泰达宏利基金,招商银行,股票型,20170906,,,20170803,,2.0939,1.2,0.25,,1.0,0.0001,,沪深300指数收益率*90%+中证综合债券指数收益率*10%,L,股票型,契约型开放式,,20171009,20171009,O
3574,004986.OF,鹏华策略回报,鹏华基金,中国工商银行,混合型,20170906,,,20170807,,4.9176,1.5,0.25,,1.0,0.001,,沪深300指数收益率*60%+中证综合债指数收益率*40%,L,灵活配置型,契约型开放式,,20171016,20171016,O
3580,004680.OF,前海开源裕瑞A,前海开源基金,中国工商银行,混合型,20170905,,,20170531,,2.1795,1.5,0.2,,1.0,0.001,,中证全债指数收益率*70%+沪深300指数收益率*15%+恒生指数收益率*15%,L,混合型,契约型开放式,,20180807,20180807,O
3582,001704.OF,国投瑞银进宝,国投瑞银基金,中国银行,混合型,20170902,,,,,,1.5,0.25,,1.0,,,沪深300指数收益率*60%+中债综合指数收益率*40%,L,灵活配置型,契约型开放式,,20170904,20170904,O
3583,005005.OF,中金金泽A,中金基金,中国建设银行,混合型,20170901,,,20170807,,0.1566,0.6,0.25,,1.0,0.01,,中证800指数收益率*95%+中债综合指数收益率*5%,L,混合型,契约型开放式,,20171012,20171012,O
3585,004997.OF,广发高端制造,广发基金,浦发银行,股票型,20170901,,,20170807,,0.3446,1.5,0.25,,1.0,0.001,,中证高端装备制造指数收益率*90%+中证全债指数收益率*10%,L,股票型,契约型开放式,,20171012,20171012,O
3588,004576.OF,新华恒益量化,新华基金,中国农业银行,混合型,20170901,,,20170731,,2.9863,1.5,0.25,,1.0,0.01,,中证800指数收益率*65%+中证综合债券指数收益率*35%,L,灵活配置型,契约型开放式,,20171009,20171009,O
3589,005118.OF,金信价值精选C,金信基金,交通银行,混合型,20170901,,,20170825,,0.101,1.0,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170908,20170908,O
3591,005006.OF,中金金泽C,中金基金,中国建设银行,混合型,20170901,,,20170807,,0.2059,0.6,0.25,,1.0,0.01,,中证800指数收益率*95%+中债综合指数收益率*5%,L,混合型,契约型开放式,,20171012,20171012,O
3593,167601.OF,国金沪深300指数增强,国金基金,中国光大银行,股票型,20170901,,,20170901,,1.968,1.0,0.2,,1.0,,,沪深300指数收益率*95%+同期银行活期存款利率(税后)*5%,L,增强指数型,契约型开放式,,20170918,20170918,O
3594,005117.OF,金信价值精选A,金信基金,交通银行,混合型,20170901,,,20170825,,0.101,1.0,0.15,,1.0,0.0001,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170908,20170908,O
3597,550016.OF,信诚至远C,中信保诚基金,中国银行,混合型,20170831,,,20170831,,,0.6,0.18,,1.0,,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170904,20170904,O
3598,550015.OF,信诚至远A,中信保诚基金,中国银行,混合型,20170831,,,20170831,,0.4584,0.6,0.18,,1.0,,,沪深300指数收益率*50%+中证综合债指数收益率*50%,L,灵活配置型,契约型开放式,,20170904,20170904,O
3602,004889.OF,财通资管鑫逸C,财通证券资管,中国农业银行,混合型,20170830,,,20170725,,1.8717,0.65,0.15,,1.0,0.1,,中债综合指数收益率*80%+沪深300指数收益率*20%,L,混合型,契约型开放式,,20171129,20171129,O
